ocr_text_similarity,income_discrepancy_ratio,marks_discrepancy,duplicate_cert_count,duplicate_bank_count,fuzzy_name_match_score,certificate_tamper_flag,is_fraud,risk_label
0.928,0.98,1.1,1,1,0.96,0,0,Normal
0.548,4.34,24.7,2,3,0.51,1,1,Suspicious
0.408,3.99,18.1,3,3,0.33,1,1,High_Risk
0.937,0.96,1.0,1,1,0.93,0,0,Normal
0.873,0.98,1.9,1,1,0.95,0,0,Normal
0.852,0.96,1.5,1,1,0.9,0,0,Normal
0.934,1.04,0.1,1,1,0.92,0,0,Normal
0.961,0.97,1.9,1,1,0.97,0,0,Normal
0.956,1.05,1.5,1,1,0.92,0,0,Normal
0.904,0.98,1.0,1,1,0.9,0,0,Normal
0.967,1.03,1.7,1,1,0.92,0,0,Normal
0.927,1.0,0.7,1,1,0.91,0,0,Normal
0.909,0.98,1.4,1,1,0.94,0,0,Normal
0.989,1.03,0.5,1,1,0.93,0,0,Normal
0.944,0.96,0.5,1,1,0.9,0,0,Normal
0.874,1.04,0.3,1,1,0.94,0,0,Normal
0.943,1.0,0.8,1,1,0.95,0,0,Normal
0.958,0.98,1.8,1,1,0.93,0,0,Normal
0.474,3.53,23.3,3,2,0.56,1,1,Suspicious
0.924,1.03,1.8,1,1,0.98,0,0,Normal
0.963,0.98,1.2,1,1,0.97,0,0,Normal
0.954,1.04,1.4,1,1,0.97,0,0,Normal
0.928,1.01,1.3,1,1,0.92,0,0,Normal
0.94,0.95,1.9,1,1,0.98,0,0,Normal
0.398,4.38,13.3,4,3,0.33,1,1,Suspicious
0.969,1.04,0.8,1,1,0.92,0,0,Normal
0.372,2.39,27.6,2,2,0.43,1,1,High_Risk
0.916,0.98,0.7,1,1,0.93,0,0,Normal
0.87,1.02,0.1,1,1,0.93,0,0,Normal
0.899,1.01,0.7,1,1,0.91,0,0,Normal
0.882,1.01,0.5,1,1,0.94,0,0,Normal
0.212,4.99,11.9,2,4,0.46,1,1,Suspicious
0.425,4.44,24.6,2,2,0.33,0,1,High_Risk
0.644,1.9,19.9,4,4,0.44,1,1,High_Risk
0.343,2.87,30.7,4,3,0.64,1,1,Suspicious
0.938,0.98,1.8,1,1,0.95,0,0,Normal
0.896,1.0,1.4,1,1,0.94,0,0,Normal
0.971,0.95,0.4,1,1,0.95,0,0,Normal
0.9,1.0,1.8,1,1,0.92,0,0,Normal
0.988,1.02,1.3,1,1,0.92,0,0,Normal
0.89,1.02,0.1,1,1,0.99,0,0,Normal
0.927,0.96,1.1,1,1,0.94,0,0,Normal
0.929,0.95,0.6,1,1,0.98,0,0,Normal
0.875,0.97,1.7,1,1,0.99,0,0,Normal
0.972,1.0,1.1,1,1,0.93,0,0,Normal
0.93,1.05,0.5,1,1,0.93,0,0,Normal
0.873,0.95,1.0,1,1,0.94,0,0,Normal
0.91,0.99,1.0,1,1,0.97,0,0,Normal
0.947,0.99,1.6,1,1,0.92,0,0,Normal
0.941,0.98,1.9,1,1,0.96,0,0,Normal
0.889,0.95,1.5,1,1,0.98,0,0,Normal
0.919,1.04,0.5,1,1,0.98,0,0,Normal
0.877,0.97,1.7,1,1,0.98,0,0,Normal
0.862,0.98,1.1,1,1,0.95,0,0,Normal
0.962,1.01,0.2,1,1,0.98,0,0,Normal
0.885,1.0,0.6,1,1,0.96,0,0,Normal
0.886,1.01,0.9,1,1,0.95,0,0,Normal
0.97,0.99,1.8,1,1,0.99,0,0,Normal
0.981,0.99,0.2,1,1,1.0,0,0,Normal
0.923,0.99,0.2,1,1,0.95,0,0,Normal
0.949,1.0,1.5,1,1,0.96,0,0,Normal
0.933,1.01,0.7,1,1,0.98,0,0,Normal
0.895,1.04,1.6,1,1,0.97,0,0,Normal
0.894,1.02,1.5,1,1,0.95,0,0,Normal
0.874,0.95,1.3,1,1,0.94,0,0,Normal
0.506,4.33,18.2,3,3,0.54,1,1,High_Risk
0.923,1.02,0.8,1,1,0.95,0,0,Normal
0.934,1.02,0.1,1,1,0.99,0,0,Normal
0.948,1.02,1.0,1,1,0.98,0,0,Normal
0.873,1.02,0.3,1,1,0.98,0,0,Normal
0.644,4.56,19.9,5,2,0.31,1,1,Suspicious
0.933,1.02,1.3,1,1,0.93,0,0,Normal
0.262,2.78,24.7,4,4,0.58,1,1,High_Risk
0.634,2.65,24.0,5,2,0.39,1,1,High_Risk
0.922,0.97,1.1,1,1,1.0,0,0,Normal
0.913,1.05,1.1,1,1,0.97,0,0,Normal
0.96,0.97,0.1,1,1,0.99,0,0,Normal
0.894,1.03,1.5,1,1,0.94,0,0,Normal
0.613,4.4,17.7,4,2,0.54,1,1,High_Risk
0.859,0.96,1.6,1,1,0.99,0,0,Normal
0.63,4.31,13.6,2,2,0.62,0,1,High_Risk
0.925,0.97,0.5,1,1,0.92,0,0,Normal
0.976,1.01,1.5,1,1,0.97,0,0,Normal
0.96,0.95,0.8,1,1,0.94,0,0,Normal
0.864,0.96,0.6,1,1,0.9,0,0,Normal
0.534,4.48,21.8,3,2,0.47,0,1,High_Risk
0.561,2.54,22.4,2,4,0.3,1,1,Suspicious
0.919,0.99,0.9,1,1,0.97,0,0,Normal
0.875,1.02,1.1,1,1,0.97,0,0,Normal
0.253,2.16,22.7,4,2,0.49,1,1,Suspicious
0.937,1.0,0.2,1,1,0.94,0,0,Normal
0.865,1.01,1.7,1,1,0.99,0,0,Normal
0.968,0.97,0.5,1,1,0.9,0,0,Normal
0.971,0.95,0.5,1,1,0.97,0,0,Normal
0.862,0.96,1.4,1,1,0.91,0,0,Normal
0.926,1.05,1.8,1,1,0.91,0,0,Normal
0.876,0.99,0.4,1,1,0.95,0,0,Normal
0.88,0.98,0.3,1,1,0.98,0,0,Normal
0.297,3.49,17.8,2,2,0.58,1,1,High_Risk
0.96,0.96,1.0,1,1,0.93,0,0,Normal
0.442,4.73,20.2,2,4,0.67,0,1,High_Risk
0.218,3.35,12.9,2,3,0.51,0,1,High_Risk
0.985,1.02,0.9,1,1,0.92,0,0,Normal
0.87,0.99,0.6,1,1,1.0,0,0,Normal
0.928,0.95,0.0,1,1,0.91,0,0,Normal
0.954,0.98,1.2,1,1,0.94,0,0,Normal
0.895,1.0,0.9,1,1,0.97,0,0,Normal
0.413,2.92,12.9,4,3,0.38,1,1,High_Risk
0.888,0.97,1.1,1,1,0.97,0,0,Normal
0.874,1.01,0.9,1,1,0.96,0,0,Normal
0.956,0.96,1.2,1,1,0.92,0,0,Normal
0.31,2.11,32.9,3,3,0.57,1,1,Suspicious
0.939,1.05,0.1,1,1,0.96,0,0,Normal
0.852,0.99,0.7,1,1,0.91,0,0,Normal
0.918,0.99,2.0,1,1,0.93,0,0,Normal
0.86,1.03,1.5,1,1,0.99,0,0,Normal
0.221,2.31,18.0,2,2,0.52,1,1,High_Risk
0.56,3.77,25.1,2,2,0.68,1,1,High_Risk
0.926,1.0,1.1,1,1,0.97,0,0,Normal
0.611,4.64,18.1,2,2,0.41,0,1,High_Risk
0.945,1.03,1.2,1,1,0.96,0,0,Normal
0.985,0.99,0.4,1,1,0.99,0,0,Normal
0.435,2.33,25.7,5,2,0.65,1,1,High_Risk
0.989,1.04,0.7,1,1,0.94,0,0,Normal
0.437,3.15,11.2,2,2,0.67,1,1,Suspicious
0.937,0.99,0.4,1,1,0.98,0,0,Normal
0.908,1.03,0.2,1,1,0.92,0,0,Normal
0.615,4.63,25.4,5,2,0.52,1,1,High_Risk
0.972,1.0,1.1,1,1,0.96,0,0,Normal
0.34,2.48,20.7,5,2,0.53,0,1,High_Risk
0.959,1.01,0.8,1,1,0.98,0,0,Normal
0.853,1.04,1.6,1,1,0.95,0,0,Normal
0.955,0.99,1.8,1,1,0.9,0,0,Normal
0.874,0.99,0.5,1,1,0.99,0,0,Normal
0.306,1.97,33.8,5,3,0.45,0,1,High_Risk
0.897,0.98,1.9,1,1,0.93,0,0,Normal
0.913,1.03,0.4,1,1,0.94,0,0,Normal
0.977,1.02,1.7,1,1,0.97,0,0,Normal
0.351,4.14,10.1,4,3,0.52,1,1,High_Risk
0.906,1.03,1.9,1,1,0.96,0,0,Normal
0.989,1.02,1.7,1,1,0.98,0,0,Normal
0.868,1.04,1.9,1,1,0.95,0,0,Normal
0.898,0.97,1.1,1,1,0.95,0,0,Normal
0.938,1.01,1.8,1,1,0.94,0,0,Normal
0.924,1.03,1.3,1,1,0.94,0,0,Normal
0.856,0.98,0.3,1,1,0.95,0,0,Normal
0.88,1.0,1.5,1,1,0.92,0,0,Normal
0.974,1.04,1.3,1,1,0.91,0,0,Normal
0.987,1.05,2.0,1,1,0.96,0,0,Normal
0.872,1.01,0.0,1,1,0.91,0,0,Normal
0.864,0.99,2.0,1,1,0.91,0,0,Normal
0.989,1.01,1.8,1,1,0.91,0,0,Normal
0.879,0.95,1.0,1,1,0.96,0,0,Normal
0.427,2.93,20.3,4,2,0.45,1,1,High_Risk
0.89,0.97,1.8,1,1,0.99,0,0,Normal
0.977,0.97,0.3,1,1,0.91,0,0,Normal
0.883,1.01,1.3,1,1,0.99,0,0,Normal
0.981,0.98,1.9,1,1,0.93,0,0,Normal
0.878,0.97,1.0,1,1,0.96,0,0,Normal
0.872,0.99,0.3,1,1,0.99,0,0,Normal
0.955,1.02,1.1,1,1,1.0,0,0,Normal
0.921,0.96,0.8,1,1,0.95,0,0,Normal
0.987,0.97,0.4,1,1,0.98,0,0,Normal
0.919,1.03,1.5,1,1,0.94,0,0,Normal
0.99,0.96,0.5,1,1,0.92,0,0,Normal
0.478,4.43,16.2,3,2,0.32,0,1,Suspicious
0.892,1.01,0.6,1,1,0.94,0,0,Normal
0.944,1.01,1.4,1,1,0.98,0,0,Normal
0.338,4.5,11.4,5,4,0.43,0,1,High_Risk
0.859,0.96,1.9,1,1,0.91,0,0,Normal
0.985,1.04,1.4,1,1,0.97,0,0,Normal
0.881,0.95,0.1,1,1,1.0,0,0,Normal
0.892,1.05,1.6,1,1,0.98,0,0,Normal
0.989,1.03,1.6,1,1,0.93,0,0,Normal
0.918,0.98,0.1,1,1,0.93,0,0,Normal
0.953,0.99,1.7,1,1,0.98,0,0,Normal
0.912,0.96,1.4,1,1,0.94,0,0,Normal
0.971,0.96,1.9,1,1,0.99,0,0,Normal
0.966,0.98,0.2,1,1,0.92,0,0,Normal
0.887,1.05,0.7,1,1,0.96,0,0,Normal
0.85,0.95,0.7,1,1,0.96,0,0,Normal
0.887,0.96,2.0,1,1,0.91,0,0,Normal
0.987,1.05,0.2,1,1,0.98,0,0,Normal
0.971,0.97,1.4,1,1,0.93,0,0,Normal
0.926,0.95,0.5,1,1,0.91,0,0,Normal
0.86,0.98,1.3,1,1,0.91,0,0,Normal
0.857,0.99,0.2,1,1,0.93,0,0,Normal
0.913,1.03,1.1,1,1,0.95,0,0,Normal
0.989,1.0,0.7,1,1,0.91,0,0,Normal
0.851,1.04,1.5,1,1,0.9,0,0,Normal
0.871,0.99,1.0,1,1,0.9,0,0,Normal
0.919,1.03,0.2,1,1,0.99,0,0,Normal
0.888,1.04,1.5,1,1,0.93,0,0,Normal
0.885,0.98,1.9,1,1,0.91,0,0,Normal
0.944,0.96,0.4,1,1,0.95,0,0,Normal
0.888,0.98,0.2,1,1,0.97,0,0,Normal
0.523,4.02,34.4,3,2,0.49,1,1,High_Risk
0.373,2.36,18.6,5,2,0.59,0,1,High_Risk
0.869,1.01,1.6,1,1,0.97,0,0,Normal
0.54,3.38,27.6,5,2,0.49,1,1,High_Risk
0.956,0.99,1.3,1,1,0.93,0,0,Normal
0.92,0.97,0.4,1,1,0.99,0,0,Normal
0.989,0.99,1.5,1,1,0.98,0,0,Normal
0.927,1.03,0.7,1,1,0.96,0,0,Normal
0.971,0.99,0.4,1,1,0.9,0,0,Normal
0.882,0.96,0.3,1,1,0.96,0,0,Normal
0.329,2.68,28.8,2,3,0.49,1,1,Suspicious
0.322,4.65,14.0,5,2,0.47,0,1,High_Risk
0.85,0.95,0.7,1,1,1.0,0,0,Normal
0.923,1.03,0.1,1,1,0.92,0,0,Normal
0.257,3.59,21.4,2,3,0.54,1,1,High_Risk
0.637,2.0,14.6,2,4,0.33,1,1,High_Risk
0.928,1.04,0.0,1,1,0.97,0,0,Normal
0.967,0.96,0.5,1,1,0.94,0,0,Normal
0.955,1.0,0.3,1,1,1.0,0,0,Normal
0.395,4.28,14.9,4,3,0.49,1,1,High_Risk
0.36,3.98,18.3,4,3,0.5,0,1,Suspicious
0.883,1.0,1.3,1,1,1.0,0,0,Normal
0.911,0.97,0.5,1,1,0.96,0,0,Normal
0.888,1.04,1.5,1,1,0.97,0,0,Normal
0.932,0.97,0.8,1,1,0.92,0,0,Normal
0.363,4.06,11.8,3,3,0.32,1,1,Suspicious
0.899,1.04,0.7,1,1,0.94,0,0,Normal
0.897,1.01,0.1,1,1,0.92,0,0,Normal
0.92,0.97,0.9,1,1,0.92,0,0,Normal
0.967,1.04,0.2,1,1,0.94,0,0,Normal
0.898,0.98,1.7,1,1,0.98,0,0,Normal
0.553,3.18,15.2,3,2,0.66,1,1,High_Risk
0.509,3.21,28.4,4,2,0.68,0,1,High_Risk
0.989,1.0,0.7,1,1,0.95,0,0,Normal
0.221,2.07,28.9,3,4,0.56,1,1,Suspicious
0.942,1.0,1.6,1,1,0.94,0,0,Normal
0.977,1.02,1.7,1,1,0.96,0,0,Normal
0.638,4.23,21.5,5,2,0.62,1,1,High_Risk
0.916,1.02,0.6,1,1,0.98,0,0,Normal
0.93,0.99,1.6,1,1,0.92,0,0,Normal
0.881,0.96,0.7,1,1,0.92,0,0,Normal
0.853,1.05,1.7,1,1,0.99,0,0,Normal
0.955,1.02,0.9,1,1,0.97,0,0,Normal
0.874,0.99,1.7,1,1,0.99,0,0,Normal
0.972,1.04,1.6,1,1,0.95,0,0,Normal
0.905,1.02,0.5,1,1,0.92,0,0,Normal
0.898,1.03,1.4,1,1,0.93,0,0,Normal
0.888,1.0,1.2,1,1,1.0,0,0,Normal
0.967,1.03,1.0,1,1,0.92,0,0,Normal
0.971,1.02,1.2,1,1,0.96,0,0,Normal
0.855,1.0,0.8,1,1,0.99,0,0,Normal
0.613,4.18,22.1,5,4,0.4,0,1,High_Risk
0.928,1.02,1.5,1,1,1.0,0,0,Normal
0.503,3.45,33.0,2,3,0.45,0,1,Suspicious
0.615,2.68,17.7,4,2,0.47,0,1,High_Risk
0.913,0.97,0.7,1,1,0.97,0,0,Normal
0.916,0.96,1.6,1,1,0.99,0,0,Normal
0.918,1.0,0.8,1,1,0.99,0,0,Normal
0.963,0.97,0.9,1,1,0.98,0,0,Normal
0.93,1.04,0.1,1,1,0.94,0,0,Normal
0.871,1.0,1.8,1,1,0.99,0,0,Normal
0.895,0.98,1.2,1,1,0.97,0,0,Normal
0.91,0.96,1.0,1,1,1.0,0,0,Normal
0.925,1.02,1.0,1,1,0.9,0,0,Normal
0.85,1.0,0.3,1,1,0.98,0,0,Normal
0.924,1.01,0.7,1,1,0.91,0,0,Normal
0.86,1.04,0.5,1,1,0.93,0,0,Normal
0.901,1.01,1.1,1,1,0.97,0,0,Normal
0.985,1.03,1.4,1,1,0.98,0,0,Normal
0.875,0.97,1.7,1,1,0.9,0,0,Normal
0.968,1.03,0.4,1,1,0.93,0,0,Normal
0.881,0.97,1.5,1,1,0.93,0,0,Normal
0.295,4.03,34.7,3,2,0.66,1,1,Suspicious
0.932,0.96,0.5,1,1,0.91,0,0,Normal
0.869,0.98,1.8,1,1,0.96,0,0,Normal
0.907,1.01,0.7,1,1,0.9,0,0,Normal
0.467,3.34,29.6,4,3,0.4,0,1,Suspicious
0.883,1.02,0.3,1,1,0.98,0,0,Normal
0.96,1.02,2.0,1,1,0.99,0,0,Normal
0.934,1.0,0.5,1,1,0.98,0,0,Normal
0.853,1.04,0.8,1,1,0.95,0,0,Normal
0.887,1.02,0.5,1,1,0.92,0,0,Normal
0.856,1.03,1.5,1,1,0.92,0,0,Normal
0.971,1.02,1.8,1,1,0.9,0,0,Normal
0.855,0.96,1.5,1,1,0.93,0,0,Normal
0.886,1.02,0.9,1,1,0.95,0,0,Normal
0.934,0.96,1.9,1,1,1.0,0,0,Normal
0.887,1.01,1.6,1,1,0.99,0,0,Normal
0.98,0.99,0.3,1,1,0.91,0,0,Normal
0.966,0.97,0.2,1,1,0.97,0,0,Normal
0.977,0.99,0.4,1,1,0.93,0,0,Normal
0.878,1.03,1.7,1,1,0.91,0,0,Normal
0.859,1.02,0.6,1,1,0.99,0,0,Normal
0.909,0.98,0.2,1,1,0.91,0,0,Normal
0.928,0.97,0.1,1,1,0.99,0,0,Normal
0.88,1.02,1.6,1,1,0.97,0,0,Normal
0.987,1.02,0.9,1,1,0.98,0,0,Normal
0.87,1.01,0.6,1,1,1.0,0,0,Normal
0.876,0.96,1.5,1,1,0.94,0,0,Normal
0.205,3.71,14.9,4,2,0.6,1,1,High_Risk
0.947,0.97,1.2,1,1,1.0,0,0,Normal
0.951,0.97,1.4,1,1,0.98,0,0,Normal
0.463,4.85,29.5,4,4,0.62,1,1,High_Risk
0.939,1.04,0.6,1,1,0.92,0,0,Normal
0.905,0.99,0.6,1,1,0.9,0,0,Normal
0.981,0.96,1.1,1,1,0.91,0,0,Normal
0.974,1.0,0.7,1,1,0.96,0,0,Normal
0.897,1.02,0.0,1,1,0.96,0,0,Normal
0.927,1.01,1.5,1,1,0.97,0,0,Normal
0.875,1.0,0.9,1,1,0.91,0,0,Normal
0.898,0.99,0.1,1,1,0.99,0,0,Normal
0.557,2.18,16.4,4,2,0.64,1,1,High_Risk
0.85,1.01,0.3,1,1,0.98,0,0,Normal
0.859,0.99,0.5,1,1,0.97,0,0,Normal
0.899,0.97,0.5,1,1,0.91,0,0,Normal
0.866,1.01,0.1,1,1,0.91,0,0,Normal
0.206,3.49,20.0,2,2,0.46,1,1,High_Risk
0.889,1.0,1.3,1,1,0.97,0,0,Normal
0.935,0.97,0.8,1,1,0.96,0,0,Normal
0.347,3.43,12.7,4,2,0.37,0,1,High_Risk
0.928,1.03,2.0,1,1,0.98,0,0,Normal
0.924,0.96,0.9,1,1,0.93,0,0,Normal
0.953,1.01,0.2,1,1,0.93,0,0,Normal
0.887,1.02,0.9,1,1,0.93,0,0,Normal
0.981,0.96,1.6,1,1,0.98,0,0,Normal
0.879,0.99,0.3,1,1,1.0,0,0,Normal
0.943,1.01,1.8,1,1,0.99,0,0,Normal
0.883,1.0,1.7,1,1,0.9,0,0,Normal
0.858,1.05,1.3,1,1,1.0,0,0,Normal
0.62,2.3,30.7,2,2,0.46,0,1,High_Risk
0.877,1.02,0.9,1,1,0.91,0,0,Normal
0.967,1.02,0.8,1,1,0.91,0,0,Normal
0.919,0.99,0.7,1,1,0.92,0,0,Normal
0.959,0.97,1.4,1,1,0.95,0,0,Normal
0.617,1.93,26.0,5,3,0.41,0,1,Suspicious
0.885,1.02,1.8,1,1,0.92,0,0,Normal
0.959,1.01,0.8,1,1,0.97,0,0,Normal
0.98,1.04,0.0,1,1,0.98,0,0,Normal
0.897,1.0,0.0,1,1,0.99,0,0,Normal
0.938,1.0,0.5,1,1,0.98,0,0,Normal
0.876,1.05,1.2,1,1,0.91,0,0,Normal
0.534,4.73,17.8,5,3,0.43,1,1,High_Risk
0.967,0.99,1.2,1,1,0.96,0,0,Normal
0.904,0.99,1.1,1,1,0.97,0,0,Normal
0.88,1.04,0.0,1,1,0.99,0,0,Normal
0.984,1.02,1.6,1,1,0.98,0,0,Normal
0.303,3.95,32.9,5,3,0.53,1,1,High_Risk
0.534,2.11,32.1,2,3,0.43,1,1,High_Risk
0.97,0.98,1.0,1,1,1.0,0,0,Normal
0.927,0.98,1.2,1,1,0.92,0,0,Normal
0.886,1.04,0.0,1,1,0.93,0,0,Normal
0.911,1.01,1.7,1,1,0.94,0,0,Normal
0.312,1.96,26.5,2,2,0.68,0,1,High_Risk
0.964,1.04,1.3,1,1,0.95,0,0,Normal
0.976,1.0,0.5,1,1,0.93,0,0,Normal
0.984,0.95,1.1,1,1,0.96,0,0,Normal
0.896,1.03,1.5,1,1,0.94,0,0,Normal
0.881,1.05,0.9,1,1,0.98,0,0,Normal
0.883,1.04,1.1,1,1,0.98,0,0,Normal
0.863,1.01,0.4,1,1,0.91,0,0,Normal
0.353,4.59,27.9,2,3,0.39,0,1,Suspicious
0.911,0.98,1.1,1,1,0.96,0,0,Normal
0.878,1.0,0.8,1,1,0.91,0,0,Normal
0.962,1.03,0.8,1,1,0.93,0,0,Normal
0.867,0.97,2.0,1,1,0.93,0,0,Normal
0.973,0.98,1.4,1,1,0.97,0,0,Normal
0.523,3.36,29.8,4,3,0.46,1,1,High_Risk
0.858,1.0,1.6,1,1,0.93,0,0,Normal
0.861,1.01,0.8,1,1,0.93,0,0,Normal
0.85,0.98,1.2,1,1,0.9,0,0,Normal
0.907,1.04,0.4,1,1,0.99,0,0,Normal
0.956,0.98,0.1,1,1,0.98,0,0,Normal
0.92,0.99,1.6,1,1,0.95,0,0,Normal
0.978,1.05,0.7,1,1,0.99,0,0,Normal
0.877,0.98,0.9,1,1,0.96,0,0,Normal
0.939,0.95,1.4,1,1,0.91,0,0,Normal
0.36,3.8,12.8,5,3,0.38,0,1,High_Risk
0.914,0.96,1.5,1,1,0.93,0,0,Normal
0.305,3.79,15.1,4,3,0.51,1,1,Suspicious
0.884,1.01,0.5,1,1,0.9,0,0,Normal
0.919,0.97,0.4,1,1,0.95,0,0,Normal
0.989,1.02,1.8,1,1,0.99,0,0,Normal
0.96,1.03,0.9,1,1,0.99,0,0,Normal
0.933,1.04,0.4,1,1,0.92,0,0,Normal
0.903,1.01,0.0,1,1,0.97,0,0,Normal
0.913,0.98,1.6,1,1,0.97,0,0,Normal
0.926,1.03,0.4,1,1,0.91,0,0,Normal
0.974,0.96,0.3,1,1,0.98,0,0,Normal
0.486,4.16,21.3,5,3,0.45,1,1,Suspicious
0.961,1.04,1.2,1,1,0.97,0,0,Normal
0.982,0.95,1.9,1,1,0.93,0,0,Normal
0.901,1.0,0.4,1,1,0.9,0,0,Normal
0.897,0.99,1.4,1,1,0.97,0,0,Normal
0.867,1.01,0.6,1,1,0.97,0,0,Normal
0.321,2.34,15.8,3,2,0.49,0,1,High_Risk
0.869,1.03,0.6,1,1,0.98,0,0,Normal
0.94,0.98,0.8,1,1,0.95,0,0,Normal
0.912,1.01,0.4,1,1,0.91,0,0,Normal
0.892,1.02,1.9,1,1,0.98,0,0,Normal
0.928,1.04,1.7,1,1,0.98,0,0,Normal
0.901,1.01,0.5,1,1,0.97,0,0,Normal
0.952,0.98,0.7,1,1,1.0,0,0,Normal
0.863,1.04,1.8,1,1,0.93,0,0,Normal
0.865,0.98,0.1,1,1,0.93,0,0,Normal
0.928,1.03,1.4,1,1,0.91,0,0,Normal
0.956,0.99,1.9,1,1,0.92,0,0,Normal
0.958,1.05,1.3,1,1,0.96,0,0,Normal
0.867,1.0,0.9,1,1,0.99,0,0,Normal
0.939,0.96,0.3,1,1,0.92,0,0,Normal
0.963,0.96,1.4,1,1,0.93,0,0,Normal
0.99,0.95,0.9,1,1,1.0,0,0,Normal
0.876,0.99,0.9,1,1,0.97,0,0,Normal
0.273,4.53,15.8,2,4,0.34,0,1,High_Risk
0.892,0.98,1.7,1,1,0.98,0,0,Normal
0.97,1.03,0.3,1,1,0.93,0,0,Normal
0.868,0.98,1.5,1,1,0.98,0,0,Normal
0.87,1.04,0.1,1,1,0.93,0,0,Normal
0.954,1.01,1.2,1,1,0.95,0,0,Normal
0.366,2.75,16.4,4,2,0.5,1,1,Suspicious
0.949,0.96,0.7,1,1,0.97,0,0,Normal
0.306,4.91,11.3,5,4,0.45,1,1,High_Risk
0.391,2.84,34.6,4,2,0.62,0,1,Suspicious
0.593,4.19,29.5,3,3,0.39,0,1,High_Risk
0.897,1.03,1.2,1,1,0.93,0,0,Normal
0.884,0.98,1.7,1,1,0.97,0,0,Normal
0.977,0.97,0.1,1,1,0.94,0,0,Normal
0.978,1.0,1.6,1,1,0.97,0,0,Normal
0.898,0.96,1.6,1,1,0.98,0,0,Normal
0.885,1.03,0.2,1,1,0.94,0,0,Normal
0.916,0.99,0.5,1,1,0.98,0,0,Normal
0.873,0.96,0.4,1,1,0.99,0,0,Normal
0.87,0.97,1.9,1,1,0.95,0,0,Normal
0.978,0.97,1.3,1,1,0.94,0,0,Normal
0.95,0.96,0.0,1,1,0.99,0,0,Normal
0.959,0.96,1.5,1,1,0.99,0,0,Normal
0.879,1.05,1.5,1,1,0.96,0,0,Normal
0.861,1.01,1.7,1,1,0.98,0,0,Normal
0.912,1.0,0.1,1,1,0.94,0,0,Normal
0.552,2.41,21.2,2,3,0.38,1,1,Suspicious
0.866,0.97,0.7,1,1,0.96,0,0,Normal
0.966,0.98,0.7,1,1,0.91,0,0,Normal
0.877,1.05,0.8,1,1,0.98,0,0,Normal
0.951,0.98,1.8,1,1,0.92,0,0,Normal
0.956,0.96,0.8,1,1,0.98,0,0,Normal
0.983,1.02,0.7,1,1,0.91,0,0,Normal
0.907,0.98,1.1,1,1,0.93,0,0,Normal
0.987,0.98,1.3,1,1,0.96,0,0,Normal
0.865,0.98,1.5,1,1,0.91,0,0,Normal
0.895,1.04,1.6,1,1,0.99,0,0,Normal
0.912,1.03,1.7,1,1,0.97,0,0,Normal
0.877,0.97,0.6,1,1,0.94,0,0,Normal
0.917,1.02,1.6,1,1,0.93,0,0,Normal
0.888,1.0,1.6,1,1,0.93,0,0,Normal
0.964,0.96,1.7,1,1,0.91,0,0,Normal
0.334,3.36,15.3,4,2,0.62,1,1,High_Risk
0.879,0.95,0.2,1,1,0.99,0,0,Normal
0.877,1.03,0.5,1,1,0.98,0,0,Normal
0.85,0.98,1.6,1,1,0.96,0,0,Normal
0.989,1.03,1.8,1,1,0.92,0,0,Normal
0.858,1.04,1.0,1,1,0.92,0,0,Normal
0.857,1.02,0.4,1,1,0.97,0,0,Normal
0.986,0.97,1.1,1,1,0.99,0,0,Normal
0.864,0.95,1.6,1,1,0.97,0,0,Normal
0.431,3.59,31.9,5,2,0.42,0,1,High_Risk
0.931,0.99,0.3,1,1,0.94,0,0,Normal
0.924,0.96,1.2,1,1,0.93,0,0,Normal
0.576,3.58,25.2,2,3,0.47,1,1,Suspicious
0.931,1.04,1.7,1,1,0.93,0,0,Normal
0.948,1.01,1.6,1,1,0.92,0,0,Normal
0.944,1.01,0.6,1,1,0.94,0,0,Normal
0.855,0.96,1.7,1,1,0.93,0,0,Normal
0.943,0.99,0.1,1,1,0.95,0,0,Normal
0.971,0.99,1.1,1,1,0.99,0,0,Normal
0.866,1.0,0.0,1,1,0.98,0,0,Normal
0.314,4.71,20.4,4,3,0.67,0,1,High_Risk
0.972,1.0,0.8,1,1,0.94,0,0,Normal
0.901,1.02,1.1,1,1,0.97,0,0,Normal
0.93,1.02,0.2,1,1,0.97,0,0,Normal
0.976,1.02,1.8,1,1,0.99,0,0,Normal
0.871,0.99,0.2,1,1,0.96,0,0,Normal
0.957,1.03,0.6,1,1,0.94,0,0,Normal
0.368,3.36,28.0,5,4,0.42,0,1,High_Risk
0.402,3.12,32.1,5,2,0.34,0,1,Suspicious
0.942,1.02,1.7,1,1,0.9,0,0,Normal
0.883,1.0,1.4,1,1,0.97,0,0,Normal
0.96,0.97,0.8,1,1,1.0,0,0,Normal
0.879,1.01,0.6,1,1,0.95,0,0,Normal
0.211,1.89,33.2,4,3,0.37,1,1,Suspicious
0.437,2.68,30.5,5,4,0.52,1,1,Suspicious
0.966,0.98,1.6,1,1,0.99,0,0,Normal
0.917,0.98,0.5,1,1,0.98,0,0,Normal
0.898,0.98,2.0,1,1,0.99,0,0,Normal
0.952,1.01,1.2,1,1,0.99,0,0,Normal
0.91,1.04,2.0,1,1,0.94,0,0,Normal
